date,mac_score,liquidity,valuation,positioning,volatility,policy,contagion,private_credit,interpretation,crisis_event,data_quality,momentum_1w,momentum_4w,trend_direction,mac_status,is_deteriorating
1939-11-28,0.10958333333333345,0.5,0.4187500000000003,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,-0.041416666666666574,declining,CRITICAL,False
1939-12-05,0.010833333333333348,0.5,0.2725,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,-0.0987500000000001,-0.0987500000000001,declining,CRITICAL,True
1939-12-12,0.010833333333333348,0.5,0.2725,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,-0.0987500000000001,declining,CRITICAL,True
1939-12-19,0.010833333333333348,0.5,0.2725,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,-0.0987500000000001,declining,CRITICAL,True
1939-12-26,0.010833333333333348,0.5,0.2725,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,-0.0987500000000001,declining,CRITICAL,True
1940-01-02,0.01083333333333314,0.5,0.2724999999999994,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,-2.0816681711721685e-16,-2.0816681711721685e-16,stable,CRITICAL,False
1940-01-09,0.01083333333333314,0.5,0.2724999999999994,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,-2.0816681711721685e-16,stable,CRITICAL,False
1940-01-16,0.01083333333333314,0.5,0.2724999999999994,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,-2.0816681711721685e-16,stable,CRITICAL,False
1940-01-23,0.01083333333333314,0.5,0.2724999999999994,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,-2.0816681711721685e-16,stable,CRITICAL,False
1940-01-30,0.01083333333333314,0.5,0.2724999999999994,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.0,stable,CRITICAL,False
1940-02-06,0.014583333333333254,0.5,0.2837499999999997,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0037500000000001144,0.0037500000000001144,stable,CRITICAL,False
1940-02-13,0.014583333333333254,0.5,0.2837499999999997,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.0037500000000001144,stable,CRITICAL,False
1940-02-20,0.014583333333333254,0.5,0.2837499999999997,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.0037500000000001144,stable,CRITICAL,False
1940-02-27,0.014583333333333254,0.5,0.2837499999999997,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.0037500000000001144,stable,CRITICAL,False
1940-03-05,0.01833333333333334,0.5,0.295,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0037500000000000866,0.0037500000000000866,stable,CRITICAL,False
1940-03-12,0.01833333333333334,0.5,0.295,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.0037500000000000866,stable,CRITICAL,False
1940-03-19,0.01833333333333334,0.5,0.295,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.0037500000000000866,stable,CRITICAL,False
1940-03-26,0.01833333333333334,0.5,0.295,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.0037500000000000866,stable,CRITICAL,False
1940-04-02,0.08333333333333325,0.5,0.3399999999999997,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0649999999999999,0.0649999999999999,improving,CRITICAL,False
1940-04-09,0.08333333333333325,0.5,0.3399999999999997,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.0649999999999999,improving,CRITICAL,False
1940-04-16,0.08333333333333325,0.5,0.3399999999999997,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.0649999999999999,improving,CRITICAL,False
1940-04-23,0.08333333333333325,0.5,0.3399999999999997,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.0649999999999999,improving,CRITICAL,False
1940-04-30,0.08333333333333325,0.5,0.3399999999999997,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.0,stable,CRITICAL,False
1940-05-07,0.0,0.5,0.2387499999999997,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,-0.08333333333333325,-0.08333333333333325,declining,CRITICAL,True
1940-05-14,0.0,0.5,0.2387499999999997,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,,-0.08333333333333325,declining,CRITICAL,True
1940-05-21,0.0,0.5,0.2387499999999997,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,,-0.08333333333333325,declining,CRITICAL,True
1940-05-28,0.0,0.5,0.2387499999999997,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,,-0.08333333333333325,declining,CRITICAL,True
1940-06-04,0.0,0.5,0.08124999999999971,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,,,unknown,CRITICAL,False
1940-06-11,0.0,0.5,0.08124999999999971,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,,,unknown,CRITICAL,False
1940-06-18,0.0,0.5,0.08124999999999971,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,,,unknown,CRITICAL,False
1940-06-25,0.0,0.5,0.08124999999999971,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,,,unknown,CRITICAL,False
1940-07-02,0.08333333333333336,0.5,0.34,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,,,unknown,CRITICAL,False
1940-07-09,0.08333333333333336,0.5,0.34,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,,unknown,CRITICAL,False
1940-07-16,0.08333333333333336,0.5,0.34,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,,stable,CRITICAL,False
1940-07-23,0.08333333333333336,0.5,0.34,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,,stable,CRITICAL,False
1940-07-30,0.08333333333333336,0.5,0.34,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.0,stable,CRITICAL,False
1940-08-06,0.08708333333333344,0.5,0.3512500000000003,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0037500000000000866,0.0037500000000000866,stable,CRITICAL,False
1940-08-13,0.08708333333333344,0.5,0.3512500000000003,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.0037500000000000866,stable,CRITICAL,False
1940-08-20,0.08708333333333344,0.5,0.3512500000000003,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.0037500000000000866,stable,CRITICAL,False
1940-08-27,0.08708333333333344,0.5,0.3512500000000003,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.0037500000000000866,stable,CRITICAL,False
1940-09-03,0.11333333333333326,0.5,0.4299999999999997,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.026249999999999815,0.026249999999999815,stable,CRITICAL,False
1940-09-10,0.11333333333333326,0.5,0.4299999999999997,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.026249999999999815,stable,CRITICAL,False
1940-09-17,0.11333333333333326,0.5,0.4299999999999997,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.026249999999999815,stable,CRITICAL,False
1940-09-24,0.11333333333333326,0.5,0.4299999999999997,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.026249999999999815,stable,CRITICAL,False
1940-10-01,0.13900000000000018,0.5,0.5070000000000005,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.02566666666666692,0.02566666666666692,stable,CRITICAL,False
1940-10-08,0.13900000000000018,0.5,0.5070000000000005,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.02566666666666692,stable,CRITICAL,False
1940-10-15,0.13900000000000018,0.5,0.5070000000000005,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.02566666666666692,stable,CRITICAL,False
1940-10-22,0.13900000000000018,0.5,0.5070000000000005,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.02566666666666692,stable,CRITICAL,False
1940-10-29,0.13900000000000018,0.5,0.5070000000000005,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.0,stable,CRITICAL,False
1940-11-05,0.15099999999999988,0.5,0.5429999999999996,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.011999999999999705,0.011999999999999705,stable,CRITICAL,False
1940-11-12,0.15099999999999988,0.5,0.5429999999999996,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.011999999999999705,stable,CRITICAL,False
1940-11-19,0.15099999999999988,0.5,0.5429999999999996,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.011999999999999705,stable,CRITICAL,False
1940-11-26,0.15099999999999988,0.5,0.5429999999999996,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.011999999999999705,stable,CRITICAL,False
1940-12-03,0.14799999999999996,0.5,0.5339999999999998,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,-0.0029999999999999194,-0.0029999999999999194,stable,CRITICAL,False
1940-12-10,0.14799999999999996,0.5,0.5339999999999998,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,-0.0029999999999999194,stable,CRITICAL,False
1940-12-17,0.14799999999999996,0.5,0.5339999999999998,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,-0.0029999999999999194,stable,CRITICAL,False
1940-12-24,0.14799999999999996,0.5,0.5339999999999998,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,-0.0029999999999999194,stable,CRITICAL,False
1940-12-31,0.14799999999999996,0.5,0.5339999999999998,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.0,stable,CRITICAL,False
1941-01-07,0.18100000000000002,0.5,0.633,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.03300000000000006,0.03300000000000006,stable,CRITICAL,False
1941-01-14,0.18100000000000002,0.5,0.633,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.03300000000000006,stable,CRITICAL,False
1941-01-21,0.18100000000000002,0.5,0.633,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.03300000000000006,stable,CRITICAL,False
1941-01-28,0.18100000000000002,0.5,0.633,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.03300000000000006,stable,CRITICAL,False
1941-02-04,0.17800000000000002,0.5,0.624,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,-0.0030000000000000027,-0.0030000000000000027,stable,CRITICAL,False
1941-02-11,0.17800000000000002,0.5,0.624,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,-0.0030000000000000027,stable,CRITICAL,False
1941-02-18,0.17800000000000002,0.5,0.624,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,-0.0030000000000000027,stable,CRITICAL,False
1941-02-25,0.17800000000000002,0.5,0.624,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,-0.0030000000000000027,stable,CRITICAL,False
1941-03-04,0.196,0.5,0.6779999999999999,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.017999999999999988,0.017999999999999988,stable,CRITICAL,False
1941-03-11,0.196,0.5,0.6779999999999999,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.017999999999999988,stable,CRITICAL,False
1941-03-18,0.196,0.5,0.6779999999999999,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.017999999999999988,stable,CRITICAL,False
1941-03-25,0.196,0.5,0.6779999999999999,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.017999999999999988,stable,CRITICAL,False
1941-04-01,0.21699999999999994,0.5,0.7409999999999998,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.020999999999999935,0.020999999999999935,stable,CRITICAL,False
1941-04-08,0.21699999999999994,0.5,0.7409999999999998,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,0.020999999999999935,stable,CRITICAL,False
1941-04-15,0.21699999999999994,0.5,0.7409999999999998,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,0.020999999999999935,stable,CRITICAL,False
1941-04-22,0.21699999999999994,0.5,0.7409999999999998,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,0.020999999999999935,stable,CRITICAL,False
1941-04-29,0.21699999999999994,0.5,0.7409999999999998,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,0.0,stable,CRITICAL,False
1941-05-06,0.21699999999999994,0.5,0.7409999999999998,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,0.0,stable,CRITICAL,False
1941-05-13,0.21699999999999994,0.5,0.7409999999999998,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,0.0,stable,CRITICAL,False
1941-05-20,0.21699999999999994,0.5,0.7409999999999998,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,0.0,stable,CRITICAL,False
1941-05-27,0.21699999999999994,0.5,0.7409999999999998,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,0.0,stable,CRITICAL,False
1941-06-03,0.2080000000000001,0.5,0.7140000000000002,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,-0.008999999999999841,-0.008999999999999841,stable,CRITICAL,False
1941-06-10,0.2080000000000001,0.5,0.7140000000000002,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,-0.008999999999999841,stable,CRITICAL,False
1941-06-17,0.2080000000000001,0.5,0.7140000000000002,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,-0.008999999999999841,stable,CRITICAL,False
1941-06-24,0.2080000000000001,0.5,0.7140000000000002,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,-0.008999999999999841,stable,CRITICAL,False
1941-07-01,0.20800000000000002,0.5,0.714,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,-8.326672684688674e-17,-8.326672684688674e-17,stable,CRITICAL,False
1941-07-08,0.20800000000000002,0.5,0.714,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,-8.326672684688674e-17,stable,CRITICAL,False
1941-07-15,0.20800000000000002,0.5,0.714,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,-8.326672684688674e-17,stable,CRITICAL,False
1941-07-22,0.20800000000000002,0.5,0.714,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,-8.326672684688674e-17,stable,CRITICAL,False
1941-07-29,0.20800000000000002,0.5,0.714,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,0.0,stable,CRITICAL,False
1941-08-05,0.21100000000000016,0.5,0.7230000000000004,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0030000000000001414,0.0030000000000001414,stable,CRITICAL,False
1941-08-12,0.21100000000000016,0.5,0.7230000000000004,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,0.0030000000000001414,stable,CRITICAL,False
1941-08-19,0.21100000000000016,0.5,0.7230000000000004,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,0.0030000000000001414,stable,CRITICAL,False
1941-08-26,0.21100000000000016,0.5,0.7230000000000004,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,0.0030000000000001414,stable,CRITICAL,False
1941-09-02,0.20500000000000013,0.5,0.7050000000000003,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,-0.006000000000000033,-0.006000000000000033,stable,CRITICAL,False
1941-09-09,0.20500000000000013,0.5,0.7050000000000003,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,-0.006000000000000033,stable,CRITICAL,False
1941-09-16,0.20500000000000013,0.5,0.7050000000000003,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,-0.006000000000000033,stable,CRITICAL,False
1941-09-23,0.20500000000000013,0.5,0.7050000000000003,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,-0.006000000000000033,stable,CRITICAL,False
1941-09-30,0.20500000000000013,0.5,0.7050000000000003,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,0.0,stable,CRITICAL,False
1941-10-07,0.20499999999999993,0.5,0.7049999999999997,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,-1.942890293094024e-16,-1.942890293094024e-16,stable,CRITICAL,False
1941-10-14,0.20499999999999993,0.5,0.7049999999999997,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,-1.942890293094024e-16,stable,CRITICAL,False
1941-10-21,0.20499999999999993,0.5,0.7049999999999997,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,-1.942890293094024e-16,stable,CRITICAL,False
1941-10-28,0.20499999999999993,0.5,0.7049999999999997,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,-1.942890293094024e-16,stable,CRITICAL,False
1941-11-04,0.202,0.5,0.696,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,-0.0029999999999999194,-0.0029999999999999194,stable,CRITICAL,False
1941-11-11,0.202,0.5,0.696,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,-0.0029999999999999194,stable,CRITICAL,False
1941-11-18,0.202,0.5,0.696,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,-0.0029999999999999194,stable,CRITICAL,False
1941-11-25,0.202,0.5,0.696,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,-0.0029999999999999194,stable,CRITICAL,False
1941-12-02,0.196,0.5,0.6779999999999999,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,-0.006000000000000005,-0.006000000000000005,stable,CRITICAL,False
1941-12-09,0.196,0.5,0.6779999999999999,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,-0.006000000000000005,stable,CRITICAL,False
1941-12-16,0.196,0.5,0.6779999999999999,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,-0.006000000000000005,stable,CRITICAL,False
1941-12-23,0.196,0.5,0.6779999999999999,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,-0.006000000000000005,stable,CRITICAL,False
1941-12-30,0.196,0.5,0.6779999999999999,0.5,0.0,0.0,0.5,0.49999999999999994,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",,poor,0.0,0.0,stable,CRITICAL,False
1942-01-06,0.23200000000000007,0.5,0.786,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.03600000000000006,0.03600000000000006,stable,CRITICAL,False
1942-01-13,0.23200000000000007,0.5,0.786,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,0.03600000000000006,stable,CRITICAL,False
1942-01-20,0.23200000000000007,0.5,0.786,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,0.03600000000000006,stable,CRITICAL,False
1942-01-27,0.23200000000000007,0.5,0.786,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,0.03600000000000006,stable,CRITICAL,False
1942-02-03,0.23800000000000007,0.5,0.804,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.006000000000000005,0.006000000000000005,stable,CRITICAL,False
1942-02-10,0.23800000000000007,0.5,0.804,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,0.006000000000000005,stable,CRITICAL,False
1942-02-17,0.23800000000000007,0.5,0.804,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,0.006000000000000005,stable,CRITICAL,False
1942-02-24,0.23800000000000007,0.5,0.804,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,0.006000000000000005,stable,CRITICAL,False
1942-03-03,0.23800000000000007,0.5,0.804,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,0.0,stable,CRITICAL,False
1942-03-10,0.23800000000000007,0.5,0.804,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,0.0,stable,CRITICAL,False
1942-03-17,0.23800000000000007,0.5,0.804,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,0.0,stable,CRITICAL,False
1942-03-24,0.23800000000000007,0.5,0.804,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,0.0,stable,CRITICAL,False
1942-03-31,0.23800000000000007,0.5,0.804,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,0.0,stable,CRITICAL,False
1942-04-07,0.24100000000000008,0.5,0.8130000000000002,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0030000000000000027,0.0030000000000000027,stable,CRITICAL,False
1942-04-14,0.24100000000000008,0.5,0.8130000000000002,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,0.0030000000000000027,stable,CRITICAL,False
1942-04-21,0.24100000000000008,0.5,0.8130000000000002,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,0.0030000000000000027,stable,CRITICAL,False
1942-04-28,0.24100000000000008,0.5,0.8130000000000002,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,0.0030000000000000027,stable,CRITICAL,False
1942-05-05,0.2440000000000002,0.5,0.8220000000000005,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0030000000000001137,0.0030000000000001137,stable,CRITICAL,False
1942-05-12,0.2440000000000002,0.5,0.8220000000000005,0.5,0.0,0.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.0,0.0030000000000001137,stable,CRITICAL,False
