date,mac_score,liquidity,valuation,positioning,volatility,policy,contagion,private_credit,interpretation,crisis_event,data_quality,momentum_1w,momentum_4w,trend_direction,mac_status,is_deteriorating
2020-04-20,0.22938095238095235,0.5,0.0,0.5,0.20566666666666672,0.0,0.5,0.46,"STRETCHED - High transmission risk, monitor closely",,excellent,-0.04552380952380952,0.0080952380952381,stable,CRITICAL,False
2020-04-27,0.4009999999999999,1.0,0.0,0.5,0.557,0.0,0.5,0.46,"THIN - Limited buffer, elevated transmission risk",,excellent,0.17161904761904756,0.18242857142857138,improving,STRETCHED,False
2020-05-04,0.38823809523809516,1.0,0.0,0.5,0.46766666666666673,0.0,0.5,0.46,"STRETCHED - High transmission risk, monitor closely",,excellent,-0.012761904761904752,0.11795238095238086,improving,STRETCHED,False
2020-05-11,0.4282380952380952,1.0,0.0,0.5,0.7476666666666667,0.0,0.5,0.46,"THIN - Limited buffer, elevated transmission risk",,excellent,0.040000000000000036,0.15333333333333332,improving,STRETCHED,False
2020-05-18,0.40214285714285714,0.875,0.0,0.5,0.69,0.0,0.5,0.46,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.02609523809523806,0.17276190476190478,improving,STRETCHED,False
2020-05-25,0.354,0.5,0.0,0.5,0.728,0.0,0.5,0.46,"STRETCHED - High transmission risk, monitor closely",,excellent,-0.048142857142857154,-0.04699999999999993,declining,STRETCHED,False
2020-06-01,0.4250952380952381,1.0,0.0,0.5,0.7256666666666667,0.0,0.5,0.46,"THIN - Limited buffer, elevated transmission risk",,excellent,0.0710952380952381,0.03685714285714292,stable,STRETCHED,False
2020-06-08,0.4369761904761904,1.0,0.0025,0.5,0.8063333333333333,0.0,0.5,0.46,"THIN - Limited buffer, elevated transmission risk",,excellent,0.011880952380952325,0.008738095238095211,stable,STRETCHED,False
2020-06-15,0.3957142857142857,1.0,0.0,0.5,0.52,0.0,0.5,0.46,"STRETCHED - High transmission risk, monitor closely",,excellent,-0.04126190476190472,-0.00642857142857145,stable,STRETCHED,False
2020-06-22,0.4082380952380952,1.0,0.0,0.5,0.6076666666666667,0.0,0.5,0.46,"THIN - Limited buffer, elevated transmission risk",,excellent,0.012523809523809493,0.054238095238095196,improving,STRETCHED,False
2020-06-29,0.4081904761904761,1.0,0.0,0.5,0.6073333333333333,0.0,0.5,0.46,"THIN - Limited buffer, elevated transmission risk",,excellent,-4.7619047619074095e-05,-0.016904761904761978,stable,STRETCHED,False
2020-07-06,0.4179047619047619,1.0,0.0,0.5,0.7353333333333333,0.0,0.5,0.39999999999999997,"THIN - Limited buffer, elevated transmission risk",,excellent,0.009714285714285786,-0.019071428571428517,stable,STRETCHED,False
2020-07-13,0.3976666666666666,1.0,0.0,0.5,0.5936666666666668,0.0,0.5,0.39999999999999997,"STRETCHED - High transmission risk, monitor closely",,excellent,-0.020238095238095277,0.0019523809523809277,stable,STRETCHED,False
2020-07-20,0.43447619047619046,1.0,0.0,0.5,0.8513333333333333,0.0,0.5,0.39999999999999997,"THIN - Limited buffer, elevated transmission risk",,excellent,0.03680952380952385,0.026238095238095283,stable,STRETCHED,False
2020-07-27,0.43314285714285716,1.0,0.0,0.5,0.8420000000000001,0.0,0.5,0.39999999999999997,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.0013333333333332975,0.02495238095238106,stable,STRETCHED,False
2020-08-03,0.43533333333333324,1.0,0.0,0.5,0.8573333333333333,0.0,0.5,0.39999999999999997,"THIN - Limited buffer, elevated transmission risk",,excellent,0.002190476190476076,0.01742857142857135,stable,STRETCHED,False
2020-08-10,0.4455714285714285,1.0,0.0,0.5,0.929,0.0,0.5,0.39999999999999997,"THIN - Limited buffer, elevated transmission risk",,excellent,0.010238095238095268,0.047904761904761894,stable,STRETCHED,False
2020-08-17,0.4492857142857143,1.0,0.0,0.5,0.955,0.0,0.5,0.39999999999999997,"THIN - Limited buffer, elevated transmission risk",,excellent,0.003714285714285781,0.014809523809523828,stable,STRETCHED,False
2020-08-24,0.4444285714285714,1.0,0.0,0.5,0.921,0.0,0.5,0.39999999999999997,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.004857142857142893,0.011285714285714232,stable,STRETCHED,False
2020-08-31,0.4251904761904761,1.0,0.0,0.5,0.7863333333333333,0.0,0.5,0.39999999999999997,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.019238095238095276,-0.01014285714285712,stable,STRETCHED,False
2020-09-07,0.333095238095238,0.5,0.0,0.5,0.6416666666666666,0.0,0.5,0.39999999999999997,"STRETCHED - High transmission risk, monitor closely",,excellent,-0.09209523809523812,-0.11247619047619051,rapidly_declining,CRITICAL,True
2020-09-14,0.4278571428571428,1.0,0.0,0.5,0.8049999999999999,0.0,0.5,0.39999999999999997,"THIN - Limited buffer, elevated transmission risk",,excellent,0.09476190476190482,-0.021428571428571463,stable,STRETCHED,False
2020-09-21,0.41866666666666663,1.0,0.0,0.5,0.7406666666666666,0.0,0.5,0.39999999999999997,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.009190476190476193,-0.025761904761904764,stable,STRETCHED,False
2020-09-28,0.4262380952380952,1.0,0.0,0.5,0.7936666666666666,0.0,0.5,0.39999999999999997,"THIN - Limited buffer, elevated transmission risk",,excellent,0.007571428571428562,0.001047619047619075,stable,STRETCHED,False
2020-10-05,0.4363809523809523,1.0,0.0,0.5,0.7346666666666666,0.0,0.5,0.5299999999999999,"THIN - Limited buffer, elevated transmission risk",,excellent,0.01014285714285712,0.10328571428571431,improving,STRETCHED,False
2020-10-12,0.37871428571428567,0.5,0.0,0.5,0.831,0.0,0.5,0.5299999999999999,"STRETCHED - High transmission risk, monitor closely",,excellent,-0.057666666666666644,-0.049142857142857155,declining,STRETCHED,False
2020-10-19,0.4305714285714285,1.0,0.0,0.5,0.694,0.0,0.5,0.5299999999999999,"THIN - Limited buffer, elevated transmission risk",,excellent,0.051857142857142824,0.011904761904761862,stable,STRETCHED,False
2020-10-26,0.41495238095238096,1.0,0.0,0.5,0.5846666666666667,0.0,0.5,0.5299999999999999,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.015619047619047532,-0.011285714285714232,stable,STRETCHED,False
2020-11-02,0.3927142857142857,1.0,0.0,0.5,0.42899999999999994,0.0,0.5,0.5299999999999999,"STRETCHED - High transmission risk, monitor closely",,excellent,-0.02223809523809528,-0.04366666666666663,declining,STRETCHED,False
2020-11-09,0.4477714285714285,1.0,0.006066666666666668,0.5,0.8083333333333333,0.0,0.5,0.5299999999999999,"THIN - Limited buffer, elevated transmission risk",,excellent,0.055057142857142805,0.06905714285714282,improving,STRETCHED,False
2020-11-16,0.4633952380952381,1.0,0.005433333333333318,0.5,0.9183333333333333,0.0,0.5,0.5299999999999999,"THIN - Limited buffer, elevated transmission risk",,excellent,0.015623809523809595,0.03282380952380959,stable,STRETCHED,False
2020-11-23,0.4616190476190476,1.0,0.0,0.5,0.9113333333333333,0.0,0.5,0.5299999999999999,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.0017761904761904868,0.046666666666666634,stable,STRETCHED,False
2020-11-30,0.47157142857142853,1.0,0.0,0.5,0.981,0.0,0.5,0.5299999999999999,"THIN - Limited buffer, elevated transmission risk",,excellent,0.009952380952380935,0.07885714285714285,improving,STRETCHED,False
2020-12-07,0.4694857142857143,1.0,0.009733333333333339,0.5,0.9566666666666667,0.0,0.5,0.5299999999999999,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.0020857142857142463,0.021714285714285797,stable,STRETCHED,False
2020-12-14,0.45217142857142856,1.0,0.0025333333333333267,0.5,0.8426666666666667,0.0,0.5,0.5299999999999999,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.017314285714285726,-0.011223809523809525,stable,STRETCHED,False
2020-12-21,0.45100952380952375,1.0,0.009066666666666662,0.5,0.8280000000000001,0.0,0.5,0.5299999999999999,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.0011619047619048084,-0.010609523809523846,stable,STRETCHED,False
2020-12-28,0.46714761904761903,1.0,0.006699999999999993,0.5,0.9433333333333334,0.0,0.5,0.5299999999999999,"THIN - Limited buffer, elevated transmission risk",,excellent,0.016138095238095285,-0.0044238095238094965,stable,STRETCHED,False
2021-01-04,0.45023333333333326,1.0,0.0039666666666666826,0.5,0.7676666666666667,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.01691428571428577,-0.01925238095238102,stable,STRETCHED,False
2021-01-11,0.46889523809523803,1.0,0.03826666666666668,0.5,0.8640000000000001,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.01866190476190477,0.016723809523809474,stable,STRETCHED,False
2021-01-18,0.3957571428571428,0.5,0.034966666666666674,0.5,0.8553333333333333,0.0,0.5,0.59,"STRETCHED - High transmission risk, monitor closely",,excellent,-0.07313809523809522,-0.05525238095238094,declining,STRETCHED,True
2021-01-25,0.47148095238095233,1.0,0.02669999999999999,0.5,0.8936666666666666,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.07572380952380953,0.0043333333333333,stable,STRETCHED,False
2021-02-01,0.4384285714285714,1.0,0.030333333333333337,0.5,0.6586666666666667,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.033052380952380944,-0.011804761904761873,stable,STRETCHED,False
2021-02-08,0.4835666666666666,1.0,0.0463,0.5,0.9586666666666668,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.0451380952380952,0.014671428571428557,stable,STRETCHED,False
2021-02-15,0.4183095238095238,0.5,0.04816666666666667,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.06525714285714279,0.02255238095238099,stable,STRETCHED,False
2021-02-22,0.47761428571428566,1.0,0.0783,0.5,0.885,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.05930476190476186,0.006133333333333324,stable,STRETCHED,False
2021-03-01,0.4816666666666666,1.0,0.10333333333333333,0.5,0.8883333333333333,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.0040523809523809184,0.04323809523809519,stable,STRETCHED,False
2021-03-08,0.47495714285714286,1.0,0.12703333333333333,0.5,0.8176666666666668,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.006709523809523721,-0.008609523809523734,stable,STRETCHED,False
2021-03-15,0.5015999999999999,1.0,0.13219999999999998,0.5,0.9989999999999999,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.02664285714285708,0.08329047619047614,improving,CAUTIOUS,False
2021-03-22,0.5037619047619047,1.0,0.14633333333333334,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.0021619047619048093,0.026147619047619086,stable,CAUTIOUS,False
2021-03-29,0.500347619047619,1.0,0.1471,0.5,0.9753333333333334,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.003414285714285703,0.018680952380952465,stable,CAUTIOUS,False
2021-04-05,0.5050714285714285,1.0,0.1555,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.0047238095238094635,0.03011428571428565,stable,CAUTIOUS,False
2021-04-12,0.5036238095238095,1.0,0.14536666666666667,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.001447619047619031,0.002023809523809539,stable,CAUTIOUS,False
2021-04-19,0.5018809523809523,1.0,0.13316666666666668,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.001742857142857157,-0.0018809523809524276,stable,CAUTIOUS,False
2021-04-26,0.5013619047619047,1.0,0.12953333333333333,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.0005190476190476412,0.0010142857142856343,stable,CAUTIOUS,False
2021-05-03,0.5022666666666666,1.0,0.13586666666666666,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.0009047619047619637,-0.0028047619047618655,stable,CAUTIOUS,False
2021-05-10,0.5013571428571428,1.0,0.1295,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.0009095238095238045,-0.002266666666666639,stable,CAUTIOUS,False
2021-05-17,0.5025904761904761,1.0,0.13813333333333333,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.0012333333333333085,0.0007095238095238265,stable,CAUTIOUS,False
2021-05-24,0.5021333333333333,1.0,0.13493333333333332,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.00045714285714282266,0.0007714285714286451,stable,CAUTIOUS,False
2021-05-31,0.4297333333333333,0.5,0.12813333333333332,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.07240000000000002,-0.07253333333333334,declining,STRETCHED,True
2021-06-07,0.5009047619047619,1.0,0.12633333333333333,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.07117142857142855,-0.00045238095238098186,stable,CAUTIOUS,False
2021-06-14,0.49931904761904755,1.0,0.11523333333333334,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.0015857142857143014,-0.0032714285714285918,stable,STRETCHED,False
2021-06-21,0.500395238095238,1.0,0.12276666666666665,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.0010761904761904528,-0.0017380952380953163,stable,CAUTIOUS,False
2021-06-28,0.5004666666666666,1.0,0.12326666666666665,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,7.142857142861114e-05,0.07073333333333331,improving,CAUTIOUS,False
2021-07-05,0.42788095238095236,0.5,0.11516666666666665,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.07258571428571425,-0.07302380952380949,declining,STRETCHED,True
2021-07-12,0.4969904761904761,1.0,0.09893333333333333,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.06910952380952373,-0.0023285714285714576,stable,STRETCHED,False
2021-07-19,0.4820333333333333,1.0,0.07756666666666667,0.5,0.9166666666666667,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.01495714285714278,-0.01836190476190469,stable,STRETCHED,False
2021-07-26,0.49477142857142853,1.0,0.08339999999999999,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.012738095238095215,-0.0056952380952380866,stable,STRETCHED,False
2021-08-02,0.4929428571428571,1.0,0.0706,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.0018285714285714016,0.06506190476190477,improving,STRETCHED,False
2021-08-09,0.49549047619047615,1.0,0.08843333333333335,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.002547619047619021,-0.0014999999999999458,stable,STRETCHED,False
2021-08-16,0.49504761904761896,1.0,0.08533333333333333,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.00044285714285718925,0.013014285714285645,stable,STRETCHED,False
2021-08-23,0.49472380952380945,1.0,0.08306666666666666,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.000323809523809504,-4.7619047619074095e-05,stable,STRETCHED,False
2021-08-30,0.4954761904761904,1.0,0.08833333333333333,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.0007523809523809488,0.0025333333333332764,stable,STRETCHED,False
2021-09-06,0.4243095238095238,0.5,0.09016666666666667,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.0711666666666666,-0.07118095238095234,declining,STRETCHED,True
2021-09-13,0.49616666666666664,1.0,0.09316666666666666,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.07185714285714284,0.0011190476190476861,stable,STRETCHED,False
2021-09-20,0.4693761904761904,1.0,0.09596666666666666,0.5,0.8096666666666666,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.026790476190476253,-0.025347619047619063,stable,STRETCHED,False
2021-09-27,0.5005809523809523,1.0,0.12406666666666666,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.031204761904761957,0.005104761904761945,stable,CAUTIOUS,False
2021-10-04,0.4867285714285714,1.0,0.12576666666666667,0.5,0.9013333333333333,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.01385238095238095,0.062419047619047596,improving,STRETCHED,False
2021-10-11,0.43196190476190477,0.5,0.14373333333333332,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.05476666666666663,-0.06420476190476188,declining,STRETCHED,True
2021-10-18,0.5042904761904762,1.0,0.15003333333333332,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.07232857142857141,0.03491428571428579,stable,CAUTIOUS,False
2021-10-25,0.5057952380952381,1.0,0.16056666666666666,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.0015047619047618976,0.005214285714285727,stable,CAUTIOUS,False
2021-11-01,0.5050380952380952,1.0,0.15526666666666666,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.0007571428571429006,0.018309523809523776,stable,CAUTIOUS,False
2021-11-08,0.5026714285714285,1.0,0.1387,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.002366666666666628,0.07070952380952378,improving,CAUTIOUS,False
2021-11-15,0.505847619047619,1.0,0.16093333333333334,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.0031761904761904436,0.0015571428571428125,stable,CAUTIOUS,False
2021-11-22,0.5067119047619048,1.0,0.16698333333333334,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.0008642857142857618,0.0009166666666666767,stable,CAUTIOUS,False
2021-11-29,0.48986666666666656,1.0,0.14773333333333333,0.5,0.9013333333333333,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.01684523809523819,-0.015171428571428613,stable,STRETCHED,False
2021-12-06,0.468095238095238,1.0,0.13599999999999998,0.5,0.7606666666666666,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.021771428571428553,-0.03457619047619054,declining,STRETCHED,False
2021-12-13,0.5012761904761904,1.0,0.13926666666666668,0.5,0.9896666666666667,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.03318095238095242,-0.00457142857142856,stable,CAUTIOUS,False
2021-12-20,0.4881333333333333,1.0,0.1326,0.5,0.9043333333333333,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.013142857142857123,-0.018578571428571444,stable,STRETCHED,False
2021-12-27,0.5033523809523809,1.0,0.14346666666666666,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.015219047619047577,0.013485714285714323,stable,CAUTIOUS,False
2022-01-03,0.5058714285714285,1.0,0.1611,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.002519047619047643,0.03777619047619052,stable,CAUTIOUS,False
2022-01-10,0.5085095238095237,1.0,0.17956666666666665,0.5,1.0,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.002638095238095217,0.007233333333333314,stable,CAUTIOUS,False
2022-01-17,0.3156285714285714,0.0,0.1794,0.5,1.0,0.0,0.5,0.59,"STRETCHED - High transmission risk, monitor closely",,excellent,-0.19288095238095232,-0.17250476190476188,rapidly_declining,CRITICAL,True
2022-01-24,0.4609142857142857,1.0,0.1764,0.5,0.67,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.1452857142857143,-0.042438095238095164,declining,STRETCHED,False
2022-01-31,0.4853833333333333,1.0,0.17868333333333333,0.5,0.8390000000000001,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.024469047619047557,-0.02048809523809525,stable,STRETCHED,False
2022-02-07,0.49595,1.0,0.1869833333333333,0.5,0.9046666666666667,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.010566666666666724,-0.012559523809523743,stable,STRETCHED,False
2022-02-14,0.47043095238095234,1.0,0.19068333333333332,0.5,0.7223333333333334,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.025519047619047663,0.1548023809523809,improving,STRETCHED,False
2022-02-21,0.2797880952380952,0.0,0.18685,0.5,0.7416666666666667,0.0,0.5,0.59,"STRETCHED - High transmission risk, monitor closely",,excellent,-0.19064285714285711,-0.1811261904761905,rapidly_declining,CRITICAL,True
2022-02-28,0.46016190476190477,1.0,0.17946666666666666,0.5,0.6616666666666667,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.18037380952380955,-0.025221428571428506,stable,STRETCHED,False
2022-03-07,0.39923809523809517,0.7916666666666667,0.17133333333333334,0.5,0.45166666666666655,0.0,0.5,0.59,"STRETCHED - High transmission risk, monitor closely",,excellent,-0.0609238095238096,-0.09671190476190483,declining,STRETCHED,True
2022-03-14,0.4552547619047619,1.0,0.1991166666666667,0.5,0.6076666666666667,0.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.056016666666666715,-0.015176190476190454,stable,STRETCHED,False
2022-03-21,0.5983571428571428,1.0,0.21616666666666665,0.5,0.8823333333333333,0.5,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.14310238095238093,0.3185690476190476,improving,CAUTIOUS,False
2022-03-28,0.6174142857142857,1.0,0.2319,0.5,1.0,0.5,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.019057142857142884,0.15725238095238092,improving,CAUTIOUS,False
2022-04-04,0.6165761904761904,1.0,0.22603333333333334,0.5,1.0,0.5,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.0008380952380953044,0.21733809523809522,improving,CAUTIOUS,False
2022-04-11,0.5991095238095238,1.0,0.2494333333333333,0.5,0.8543333333333333,0.5,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.01746666666666663,0.14385476190476187,improving,CAUTIOUS,False
2022-04-18,0.6099499999999999,1.0,0.25198333333333334,0.5,0.9276666666666666,0.5,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.010840476190476123,0.011592857142857071,stable,CAUTIOUS,False
2022-04-25,0.5868095238095238,1.0,0.25166666666666665,0.5,0.766,0.5,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.0231404761904761,-0.030604761904761912,declining,CAUTIOUS,False
2022-05-02,0.5509380952380952,0.9166666666666667,0.2612333333333334,0.5,0.5886666666666666,0.5,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.035871428571428554,-0.06563809523809516,declining,DETERIORATING,True
2022-05-09,0.5878476190476191,1.0,0.2666,0.5,0.5083333333333333,0.75,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,0.036909523809523836,-0.011261904761904695,stable,CAUTIOUS,False
2022-05-16,0.6200738095238095,1.0,0.2495166666666667,0.5,0.7510000000000001,0.75,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.032226190476190464,0.010123809523809646,stable,CAUTIOUS,False
2022-05-23,0.6147833333333333,1.0,0.24615,0.5,0.7173333333333334,0.75,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.005290476190476179,0.027973809523809567,stable,CAUTIOUS,False
2022-05-30,0.550997619047619,0.5,0.23498333333333332,0.5,0.782,0.75,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.06378571428571433,5.952380952378711e-05,stable,CAUTIOUS,False
2022-06-06,0.6322880952380953,1.0,0.25501666666666667,0.5,0.831,0.75,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.08129047619047625,0.0444404761904762,stable,CAUTIOUS,False
2022-06-13,0.593297619047619,1.0,0.2804166666666667,0.5,0.5326666666666665,0.75,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.03899047619047624,-0.02677619047619051,stable,CAUTIOUS,False
2022-06-20,0.4679119047619047,0.0,0.26305,0.5,0.6323333333333333,1.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.12538571428571432,-0.14687142857142865,rapidly_declining,STRETCHED,True
2022-06-27,0.6579166666666667,1.0,0.24708333333333332,0.5,0.7683333333333333,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.190004761904762,0.10691904761904769,improving,COMFORTABLE,False
2022-07-04,0.4699238095238095,0.0,0.22046666666666667,0.5,0.749,1.0,0.5,0.5299999999999999,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.18799285714285718,-0.16236428571428574,rapidly_declining,STRETCHED,True
2022-07-11,0.649395238095238,1.0,0.22143333333333334,0.5,0.7943333333333333,1.0,0.5,0.5299999999999999,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.1794714285714285,0.05609761904761901,improving,CAUTIOUS,False
2022-07-18,0.6513142857142856,1.0,0.20586666666666667,0.5,0.8233333333333333,1.0,0.5,0.5299999999999999,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.001919047619047598,0.18340238095238093,improving,COMFORTABLE,False
2022-07-25,0.6578904761904761,1.0,0.18723333333333333,0.5,0.888,1.0,0.5,0.5299999999999999,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.006576190476190513,-2.6190476190568468e-05,stable,COMFORTABLE,False
2022-08-01,0.6579285714285713,1.0,0.17016666666666666,0.5,0.9053333333333333,1.0,0.5,0.5299999999999999,COMFORTABLE - Markets can absorb moderate shocks,,excellent,3.809523809517046e-05,0.18800476190476179,improving,COMFORTABLE,False
2022-08-08,0.6670666666666666,1.0,0.18246666666666667,0.5,0.9570000000000001,1.0,0.5,0.5299999999999999,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.009138095238095278,0.01767142857142856,stable,COMFORTABLE,False
2022-08-15,0.6731761904761905,1.0,0.18223333333333333,0.5,1.0,1.0,0.5,0.5299999999999999,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.006109523809523898,0.02186190476190486,stable,COMFORTABLE,False
2022-08-22,0.6575119047619048,1.0,0.19925,0.5,0.8733333333333333,1.0,0.5,0.5299999999999999,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.015664285714285686,-0.0003785714285713393,stable,COMFORTABLE,False
2022-08-29,0.6468666666666667,1.0,0.20506666666666665,0.5,0.7929999999999999,1.0,0.5,0.5299999999999999,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.010645238095238096,-0.011061904761904606,stable,CAUTIOUS,False
2022-09-05,0.4759809523809524,0.0,0.21153333333333335,0.5,0.8003333333333333,1.0,0.5,0.5299999999999999,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.1708857142857143,-0.1910857142857142,rapidly_declining,STRETCHED,True
2022-09-12,0.6599047619047619,1.0,0.21833333333333335,0.5,0.871,1.0,0.5,0.5299999999999999,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.1839238095238095,-0.0132714285714286,stable,COMFORTABLE,False
